l1,d2,b7,b2b,h1,c22b,c36,e6,b3a,l10,c39,k30,exporter
2598.0903414428412,1913934501.8937943,16.688523984849645,10.32785977274468,0.0,1.0,0.0,0.0,0.0,0.8278690037875887,0.8278690037875887,1.3442619924248227,1
174.02605585196568,80000000.0,8.185371252540774,35.43085831639484,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.271542915819742,1
11.13899267843692,1986100732.156308,7.104244508827691,0.0,0.0,0.9652518303907698,0.0,0.0,0.03474816960923022,0.03474816960923022,0.9652518303907698,1.9305036607815396,1
171.05122442492856,4195213315.559838,11.457265161613728,0.0,0.5427348383862715,1.0,0.45726516161372854,1.0,0.45726516161372854,1.0,0.45726516161372854,2.3717954848411855,1
346.91975320402577,999127967.3740661,18.73618460009585,63.1517306258986,0.0,0.15797692498801863,0.0,0.0,0.0,1.0,0.0,1.1579769249880187,1
78.50115938809229,998927022.2123483,20.861819626056395,0.0,0.805619966005127,1.0,0.0,0.0,0.0,0.19438003399487302,0.0,2.0,1
9.12052266460325,50000000.0,7.354584379773286,0.0,0.0,1.0,0.0,0.0,0.41135390505667857,0.41135390505667857,0.0,2.4113539050566786,1
5.0,22591219.79380949,15.305365681560868,0.0,0.6995122107671938,0.0,0.0,0.0,1.0,0.30048778923280617,0.0,3.699512210767194,1
26.553412369671207,80000000.0,13.478115983404185,0.0,0.0,1.0,0.0,0.0,0.8616469075821986,0.8616469075821986,0.0,3.4465876303287946,1
7.725690489158607,338672778.49102587,11.60176373327109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.13274542224297,1
27.396020727515932,3104275303.8682337,6.5787995248309805,48.47684335570795,0.030463132885841016,1.0,0.030463132885841016,1.0,0.030463132885841016,1.0,1.0,2.0609262657716823,1
32.85404895820048,80000000.0,7.139453854020527,28.540489582004795,0.0,1.0,0.0,0.2854048958200479,0.0,0.2854048958200479,0.2854048958200479,0.5708097916400958,1
6.0266879191968945,180821350.33535752,8.082135033535751,0.0,0.0,0.0,0.0,0.04106751676787579,0.9589324832321242,0.0,0.0,3.0,1
7.595283605779178,354911567.6083596,11.20235819711041,0.0,0.0,0.39882090144479454,0.0,0.0,1.0,0.0,0.0,2.3988209014447945,1
140.34645163065196,80000000.0,10.664792624192579,0.0,0.0,1.0,0.0,0.0,0.566479262419258,0.43352073758074205,0.43352073758074205,1.433520737580742,1
64.22596157795931,200000000.0,4.791701499006193,14.880852859982308,0.0,0.7440426429991154,0.0,0.2559573570008846,0.0,0.0,0.0,2.2559573570008844,1
53.69406572246702,172508605.27346662,13.99311578122671,74.91394726533389,0.0,0.7491394726533388,0.0,0.0,0.2508605273466612,0.0,0.7491394726533388,2.2508605273466613,1
68.01831116846094,1926266530.267452,7.55300102299411,57.0966427968041,0.0,0.81566632566863,0.0,0.0,0.18433367433137005,0.18433367433137005,0.0,2.4469989770058898,1
32.02182416542994,895956351.6691401,10.404364833085989,3.234918664687907,0.0,1.0,0.9191270333828023,0.0,0.08087296661719767,0.0,0.08087296661719767,1.0,1
34.4319118257786,4903340242.9124975,19.4319118257786,8.566289498802156,0.5716855250598922,1.0,1.0,0.5716855250598922,1.0,0.5716855250598922,1.0,3.571685525059892,1
24.08149811454196,2000000000.0,5.623000198469267,61.96499106888297,0.0,1.0,0.0,0.6884999007653664,0.0,0.0,0.3115000992346336,1.3115000992346335,1
34.65548764067549,80000000.0,4.64012955059288,0.0,0.0,1.0,0.0,0.0,0.05819359550844361,0.0,0.0,0.05819359550844361,1
75.50632756420347,2084786272.3735194,6.9152137276264805,68.3042745525296,0.0,1.0,0.0,0.08478627237351954,0.0,0.08478627237351954,0.08478627237351954,2.9152137276264805,1
16.616453513546507,208922364.32430232,11.11529554053779,0.0,0.0,0.0,0.0,0.44235222973110444,0.5576477702688956,0.0,0.0,2.4423522297311044,1
10.035534542305468,91403189.61263895,12.71936207747221,0.0,0.0,0.23978735915740323,0.0,0.0,1.0,0.23978735915740323,0.0,4.0,1
101.15119510666703,999481819.4387512,19.249013679349666,90.61267099187083,0.0,1.0,0.0,0.9061267099187083,0.9061267099187083,0.09387329008129175,0.0,3.8122534198374165,1
29.143299855365367,815872161.4338039,11.645793973965766,0.0,0.0,0.8171340028926927,0.0,0.0,0.8171340028926927,1.0,0.8171340028926927,3.1828659971073074,1
557.886904389479,80000000.0,10.719246029263193,93.46139973397098,0.0,1.0,0.0,0.06538600266029027,0.0,1.0,0.06538600266029027,2.0,1
79.89511733861573,80000000.0,7.340752873879795,14.469176246265985,0.6382705938433504,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1
1838.2255522788676,2000000000.0,20.3497336831609,33.83126198014033,0.0,1.0,0.0,0.0,0.0,0.5166962574265667,0.5166962574265667,1.9666074851468667,1
75.828003913003,998107254.5333209,19.228224613501837,0.0,0.6571113285001668,1.0,0.0,0.0,0.0,0.34288867149983315,0.0,2.0,1
15.891822466947277,95801158.83701906,10.207598114543199,0.0,0.564327101322109,0.43567289867789105,0.0,0.0,0.564327101322109,0.0,0.0,1.128654202644218,1
19.049410251572723,1573003931.6561818,9.460078633123636,10.798427337527258,0.0,0.26996068343818147,0.0,0.26996068343818147,1.0,1.0,0.0,0.0,1
54.76753540611563,80000000.0,15.952283872308351,0.0,0.9522838723083512,1.0,0.9522838723083512,0.0,0.04771612769164879,0.9522838723083512,0.0,0.04771612769164879,1
5.132074420988152,324566037.2104941,10.264148841976304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8679255790118474,1
8.331575400492312,103557899.46601026,15.0,0.0,0.841353552357509,0.15864644764249103,0.0,0.0,1.0,0.15864644764249103,0.0,2.3172928952849823,1
26.995883804858945,197596707.04388717,9.759670704388716,0.0,0.0,0.0,0.0,0.8798353521943578,0.12016464780564218,0.0,0.0,3.0,1
8.418796667164017,48974360.999850795,4.316240666567197,0.0,0.0,0.6581203332835984,0.0,0.0,0.6581203332835984,0.6581203332835984,0.0,2.6581203332835983,1
41.1015887897613,80000000.0,15.091799065813442,90.82009341865582,0.09179906581344188,1.0,0.09179906581344188,0.9082009341865581,0.0,1.0,0.9082009341865581,1.8164018683731162,1
38.77595915250872,6100700629.156719,23.211017222897357,4.707849413428006,0.9058430117314399,1.0,0.9058430117314399,1.0,0.9058430117314399,1.0,1.0,3.8116860234628795,1
73.34618740886988,80000000.0,13.934239928173882,48.2010683426094,0.3114133093912942,1.0,0.3114133093912942,0.6885866906087058,0.0,1.0,0.6885866906087058,1.3771733812174116,1
5.0,107733636.87207961,14.938531585864526,0.0,0.9795105286215086,0.0,0.0,0.0,1.0,0.0,0.0,2.0409789427569827,1
27.37004595165992,1517533026.9889338,8.350660539778676,32.98678920442646,0.0,0.8246697301106615,0.0,0.8246697301106615,1.0,1.0,0.0,0.0,1
51.553811352374495,80000000.0,15.98283889816825,0.0,0.9828388981682498,1.0,0.9828388981682498,0.0,0.017161101831750236,1.0,0.0,0.06864440732700094,1
87.44261827091005,1000000000.0,22.290093269011734,23.6635576996089,0.7633644230039109,1.0,0.0,0.23663557699608906,0.23663557699608906,0.0,0.0,2.473271153992178,1
58.84147786230468,79034564.88525389,8.213349619628953,0.0,0.8069129770507795,1.0,0.0,0.8069129770507795,0.0,1.0,0.8069129770507795,1.613825954101559,1
5.3463043210894,22120651.238129027,23.346304321089402,0.0,0.3463043210894008,0.3463043210894008,0.0,0.0,1.0,1.0,0.0,1.9610870367317976,1
470.7881165540837,2000000000.0,16.635871367086995,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
92.48868413213816,80000000.0,10.79728419171316,0.0,0.35022631735723664,1.0,0.0,0.35022631735723664,0.6497736826427634,0.35022631735723664,0.35022631735723664,1.3502263173572366,1
29.085008556747866,80000000.0,26.423292909635595,0.0,0.0,0.048058924197033726,0.0,0.0,0.048058924197033726,0.0,0.9519410758029663,1.9519410758029663,1
1545.0229193253142,1505085426.8408613,19.49145731591386,56.948743895483155,0.0,0.9491457315913859,0.0,0.0,0.05085426840861407,0.05085426840861407,0.0,2.847437194774158,1
61.73360774596095,995105524.2621148,14.039753028635143,0.0,0.0,1.0,0.11331961270195245,0.0,0.11331961270195245,0.8866803872980475,0.0,2.1133196127019525,1
34.13127681695999,80000000.0,20.738553039798866,0.0,0.26089362334171395,0.26089362334171395,0.0,0.26089362334171395,0.0,0.26089362334171395,1.0,2.0,1
5.984695459709616,44739822.81506346,23.816345516515383,0.0,1.0,0.9846954597096153,0.0,0.0,1.0,0.9846954597096153,0.0,0.061218161161539,1
22.529420292979644,792012356.969538,10.0,0.0,0.0,1.0,0.06656369192051703,0.0,1.0,1.0,1.0,2.866872616158966,1
42.96464394688118,80000000.0,9.01247860698311,0.0,0.4989601160847408,1.0,0.0,0.4989601160847408,0.5010398839152592,1.0,0.4989601160847408,3.0020797678305184,1
64.47252938080075,791541465.5960042,14.854397035600563,0.0,0.0,0.4606225515999375,0.4606225515999375,0.0,0.4606225515999375,1.0,0.4606225515999375,2.6181323452001877,1
25.54235498912083,176839637.6939814,10.528289844814871,31.603623060185896,0.0,0.3160362306018589,0.0,0.0,0.6839637693981411,0.0,0.3160362306018589,2.683963769398141,1
26.15851164389914,861585116.4389914,10.0,0.0,0.0,1.0,0.6158511643899138,0.0,0.38414883561008617,0.38414883561008617,0.38414883561008617,1.7682976712201723,1
70.33665037263546,171683251.8631773,15.270590859289843,95.51132836486057,0.0,1.0,0.0,0.0,0.0,0.0,0.9438916045607572,2.0,1
4.111496805749665,324055748.4028748,8.22299361149933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.888503194250335,1
7.601596800665011,18894411.19767246,10.265602132889992,0.0,0.13280106644499623,0.8671989335550038,0.0,0.0,1.0,0.0,0.0,3.1328010664449963,1
90.36271725874174,1000000000.0,21.909210792338033,36.35964025539887,0.6364035974460113,1.0,0.0,0.36359640255398873,0.36359640255398873,0.0,0.0,2.7271928051079772,1
5.597152115952801,11492880.289882002,20.412340830871194,0.0,0.0,0.19905070531760027,0.0,0.0,1.0,0.8009492946823997,0.0,3.0,1
2421.3184656152375,1838584171.191491,17.291326630468074,19.3698994570211,0.0,1.0,0.0,0.0,0.0,0.6771683423829817,0.6771683423829817,1.6456633152340365,1
1239.9494374921,80000000.0,15.266329583280667,57.33670416719333,0.5733670416719333,0.4266329583280667,0.5733670416719333,1.0,0.5733670416719333,1.0,0.4266329583280667,1.4266329583280668,1
25.408528611946725,1556052879.1940026,11.028002825871281,11.565031791051917,0.0,0.12850035323391018,0.0,0.12850035323391018,0.8714996467660898,1.0,0.12850035323391018,0.25700070646782036,1
149.88177959964813,80000000.0,7.699162409375973,48.112041767360026,0.0,1.0,0.0,0.18879582326399702,0.0,1.0,1.0,2.8112041767360028,1
62.40291040685059,80000000.0,15.820639475743956,0.0,0.8206394757439553,1.0,0.8206394757439553,0.0,0.17936052425604465,0.8206394757439553,0.0,0.17936052425604465,1
536.9359591741481,2000000000.0,18.26691406182831,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
35.38719468686196,80000000.0,3.8204268437712683,0.0,0.17957315622873193,1.0,0.0,0.17957315622873193,0.0,0.17957315622873193,0.17957315622873193,0.35914631245746387,1
5.651484771857788,98257423.85928895,23.726725893440182,52.118781748623036,0.0,0.651484771857788,0.0,0.651484771857788,1.0,0.0,0.651484771857788,2.6970304562844243,1
141.33687197534908,11346525120.986036,22.89973460184882,51.56551660801155,0.20668435987674538,1.0,0.0,1.0,0.7933156401232546,1.0,0.7933156401232546,1.7933156401232546,1
788.8723226795405,2000000000.0,8.013572400532471,65.34349854109796,0.0,1.0,0.0,0.7260388726788662,0.0,0.27396112732113376,0.27396112732113376,1.0,1
25.068697922624633,2953325028.693557,12.0,15.708217605832518,0.0,1.0,1.0,0.21458911970837413,1.0,0.21458911970837413,1.0,3.214589119708374,1
12.545181664559518,97436745.66961667,19.52710899873571,0.0,0.6227409167720241,0.0,0.0,0.0,0.6227409167720241,0.0,0.37725908322797586,2.0,1
112.72741926171635,80000000.0,14.610368676897664,0.0,0.0,1.0,0.0,0.0,0.9610368676897664,0.03896313231023363,0.03896313231023363,1.0389631323102337,1
7.145238346986321,323473015.53735155,10.091269421689464,0.0,0.0,0.38174611566210714,0.38174611566210714,0.38174611566210714,1.0,0.0,0.38174611566210714,2.381746115662107,1
300.7165066078257,1000000000.0,20.0,83.41385537221817,0.0,0.3365542148887265,0.0,0.3365542148887265,0.3365542148887265,0.6634457851112735,0.0,2.0096626446661796,1
579.8109512969547,1500000000.0,12.131328375431094,46.885547292385155,0.0,1.0,0.0,0.6557226353807422,0.6557226353807422,0.6557226353807422,0.0,1.0328320938577735,1
28.073016895172174,80000000.0,12.864122282207996,0.0,0.0,0.614603379034435,0.0,0.0,0.0,0.0,0.38539662096556504,0.7707932419311301,1
39.54259136561906,968161366.897279,23.632273379455796,0.0,0.0,1.0,1.0,0.0,0.6816136689727897,0.0,0.0,2.3632273379455793,1
12.15311595874904,89890631.4580364,13.02187370839272,0.0,0.0,0.34062456946424,0.0,0.0,1.0,0.34062456946424,0.0,4.0,1
33.649723395302644,1369652735.8820484,13.735279621189868,29.572218870563876,0.0,1.0,0.2606945282359031,0.7393054717640969,1.0,0.7393054717640969,0.0,0.7820835847077093,1
4.472262180053843,13720280.907200547,15.543588002772532,0.0,0.0,0.4960374542934062,0.0,0.0,1.0,0.0,0.0,2.4960374542934063,1
13.370631391393456,211086245.73907104,11.385780717383879,0.0,0.0,0.0,0.0,0.3071096413080606,0.6928903586919394,0.0,0.0,2.3071096413080605,1
5.3483366044531975,22191781.155861907,23.3483366044532,0.0,0.34833660445319736,0.34833660445319736,0.0,0.0,1.0,1.0,0.0,1.954990186640408,1
47.864462736801855,1000000000.0,29.366481518557073,6.335184814429269,0.0,1.0,0.9366481518557073,0.06335184814429273,1.0,0.0,0.0,3.0633518481442925,1
582.6796436093643,80000000.0,10.804068366621769,98.04068366621769,0.9608136733243537,0.039186326675646255,0.9608136733243537,0.9608136733243537,0.9608136733243537,1.0,0.039186326675646255,1.0783726533512925,1
45.78983492167032,80000000.0,8.015352380586945,0.0,0.5820539682844212,1.0,0.0,0.5820539682844212,0.41794603171557876,1.0,0.5820539682844212,2.8358920634311575,1
7.902741654560742,17840404.2090374,10.064838896959506,0.0,0.03241944847975253,0.9675805515202475,0.0,0.0,1.0,0.0,0.0,3.0324194484797524,1
25.45202811675191,80000000.0,21.575662598977047,0.0,0.0,0.4520281167519127,0.0,0.0,0.4520281167519127,0.4520281167519127,0.5479718832480873,2.9040562335038254,1
30.68363926922139,5075091990.633259,19.49487774999446,0.0,0.5765290576918815,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1
58.42601418749791,2000000000.0,6.137040567499916,78.62959432500084,0.0,1.0,0.0,0.43147971625004167,0.0,0.0,0.0,2.1370405674999167,1
61.361131371128735,865604567.7000923,16.696301698967662,23.036983010323382,0.0,0.5759245752580846,0.0,0.0,0.5759245752580846,0.4240754247419154,0.5759245752580846,2.272226274225746,1
7.194943265898921,20317698.569353778,10.53670448940072,0.0,0.2683522447003598,0.7316477552996402,0.0,0.0,1.0,0.0,0.0,3.2683522447003597,1
6.276897294224656,49616930.811732605,4.744620541155069,0.0,0.0,0.8723102705775344,0.0,0.0,0.8723102705775344,0.8723102705775344,0.0,2.8723102705775343,1
7.000065796864419,426624416.0528283,11.49996710156779,0.0,0.0,0.25001644921610466,0.0,0.0,1.0,0.0,0.0,1.5000328984322093,1
27.0,2947568001.542989,8.51673592593654,37.416320370317294,0.0,1.0,0.41945598765609016,0.5805440123439098,0.41945598765609016,0.5805440123439098,1.0,2.4194559876560904,1
5.398650178370834,26604724.375702083,11.734233214419444,0.0,0.8671166072097221,0.13288339279027794,0.0,0.0,1.0,0.0,0.0,3.867116607209722,1
11.695733002130943,432214000.1910783,10.68560007643132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8762666157124528,1
5.715790579371021,11789476.44842755,19.898240822725576,0.0,0.0,0.23859685979034018,0.0,0.0,1.0,0.7614031402096598,0.0,3.0,1
37.6837252823941,78399223.89950123,12.324035722593607,0.0,0.0,1.0,0.0,0.0,0.0,0.32015522009975417,0.0,0.0,1
1207.7329218411678,1526009123.9552627,17.399087604473745,44.39452562684247,0.0,0.7399087604473745,0.0,0.0,0.2600912395526255,0.2600912395526255,0.0,2.2197262813421235,1
46.758804647112456,80000000.0,13.141166171152246,0.0,0.7617638475960206,1.0,0.7617638475960206,0.0,0.0,0.7617638475960206,0.0,0.0,1
35.820951040583665,80000000.0,15.377728886176294,0.0,0.37772888617629485,1.0,0.37772888617629485,0.0,0.6222711138237051,1.0,0.0,2.4890844552948206,1
61.69555600583859,1000000000.0,26.740292314713944,0.0,0.4656725264694366,1.0,0.5343274735305634,0.0,0.5343274735305634,0.0,0.0,2.5343274735305634,1
2.9862447627323108,18938101.432295397,16.5309492838523,0.0,0.4965611906830777,0.0,0.0,0.0,1.0,0.0,0.0,2.993122381366155,1
70.28520630953257,1352287576.8650472,14.103819137807966,70.51909568903983,0.0,1.0,0.0,1.0,0.38961808621920346,1.0,0.6103819137807965,1.220763827561593,1
234.52026160795162,4107094476.4720674,9.809459301962757,20.83446221565176,0.7023648254906891,1.0,0.0,0.7023648254906891,0.0,0.7023648254906891,0.0,1.5952703490186217,1
97.50113346286025,990001511.2838137,19.000151128381365,90.00151128381367,0.0,1.0,0.09998488716186338,0.9000151128381366,0.9000151128381366,0.0,0.0,3.7000453385144096,1
58.39544109757893,80000000.0,3.053485296747369,0.0,0.9465147032526311,1.0,0.0,0.9465147032526311,0.0,0.9465147032526311,0.9465147032526311,1.8930294065052622,1
843.8715970464269,1979270748.4415991,24.792707484415992,69.58541496883198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
4.388572576382359,25248576.593720615,13.375711703139693,0.0,0.8471431440955898,0.0,0.0,0.0,1.0,0.0,0.0,3.6942862881911793,1
6.935284428611839,14838211.071529595,14.613767476015369,0.0,0.0,0.6450948095372794,0.0,0.0,1.0,0.3549051904627206,0.0,3.0,1
775.4839072160386,2000000000.0,24.222415932276213,66.97606195885194,0.0,1.0,0.0,0.0,0.0,0.0,0.043199114873543665,2.9568008851264564,1
77.25243391860357,996264230.1275779,14.585840764605575,32.32300955756968,0.0,1.0,0.0,0.3232300955756967,0.3232300955756967,0.6767699044243033,0.0,2.6464601911513936,1
35.174790503573576,80000000.0,9.692269553930933,51.747905035735755,0.0,1.0,0.0,0.5174790503573575,0.0,0.5174790503573575,0.5174790503573575,1.034958100714715,1
53.32081974249697,200000000.0,6.451179604402634,10.139486844563901,0.0,0.506974342228195,0.0,0.49302565777180496,0.0,0.0,0.0,2.493025657771805,1
104.5835779440237,12083284411.19526,18.666275289562076,5.413486727691877,0.0,1.0,0.0,1.0,0.08328441119525964,1.0,1.0,2.0,1
5.908295852741519,45458520.73629241,22.25762120208886,0.0,0.9082958527415189,1.0,0.0,0.0,1.0,1.0,0.0,0.27511244177544325,1
6.807322777703357,21674370.278038252,10.795118148197762,0.0,0.397559074098881,0.602440925901119,0.0,0.0,1.0,0.0,0.0,3.397559074098881,1
84.11477703605644,80000000.0,15.446296947654199,0.0,0.44629694765419925,1.0,0.44629694765419925,0.0,0.5537030523458008,0.44629694765419925,0.0,0.5537030523458008,1
72.55273474029075,910878183.9733542,19.850911580096916,0.0,0.21272789502422895,0.21272789502422895,0.0,0.0,0.0,0.787272104975771,0.0,3.574544209951542,1
7.623361800171832,17096459.07161268,10.591860028301408,0.0,0.0,0.9461945428816902,0.0,0.0,1.0,0.0,0.0,2.94619454288169,1
567.1944075706804,80000000.0,10.781296050471202,100.0,0.7812960504712025,0.21870394952879746,0.7812960504712025,0.7812960504712025,0.7812960504712025,1.0,0.0,1.2187039495287975,1
5.886535397982552,99432676.98991276,27.957637163685938,70.92283183860415,0.0,0.886535397982552,0.0,0.886535397982552,1.0,0.0,0.886535397982552,2.226929204034896,1
5.930929105687293,43825794.796683975,23.17114926824751,0.0,1.0,0.9309291056872926,0.0,0.0,1.0,0.9309291056872926,0.0,0.27628357725082964,1
59.22744625603231,80000000.0,3.0257517914655896,0.0,0.9742482085344102,1.0,0.0,0.9742482085344102,0.0,0.9742482085344102,0.9742482085344102,1.9484964170688204,1
20.14240652893848,800203437.8984835,10.020343789848354,0.1627503187868342,0.0,1.0,0.0,0.0,1.0,0.9959312420303291,1.0,2.9918624840606585,1
57.83238653596795,689498096.2951496,10.27935577338675,2.2348461870940017,0.0,1.0,0.94412884532265,0.0,1.0,0.94412884532265,1.0,1.0,1
7.577786659253947,46314822.216044955,20.055533351865133,0.0,0.7370355567910089,1.0,0.0,0.0,0.7370355567910089,0.7370355567910089,0.0,0.5259288864179823,1
44.02029388725951,906169698.9816871,11.091831540329977,0.0,0.0,1.0,0.0,0.0,0.45408422983501107,1.0,0.45408422983501107,2.454084229835011,1
78.46997780654434,966699147.3355947,21.823325935514777,0.0,0.7058314838786945,0.7058314838786945,0.0,0.0,0.0,0.29416851612130546,0.0,2.588337032242611,1
18.282132504232784,3232476466.5537925,11.81191166384481,1.5674028012932553,0.0,1.0,0.9686519439741349,1.0,0.9686519439741349,1.0,1.0,3.9373038879482696,1
2.2478799592998437,15615459.816849297,18.192270091575352,0.0,0.31196998982496094,0.0,0.0,0.0,1.0,0.0,0.0,2.623939979649922,1
19.467325131863635,3180491814.0966415,12.0,3.2607225152525245,0.0,1.0,1.0,0.8369638742373738,1.0,0.8369638742373738,1.0,3.836963874237374,1
12.399393884067475,49600606.115932524,8.201212231865048,0.0,0.0,0.8668687053108414,0.0,0.0,0.0,0.0,0.0,2.0,1
464.83107291730175,1664607694.494406,10.96911541741609,0.0,0.0,0.16151923623601494,0.0,0.0,0.8384807637639851,1.0,0.16151923623601494,0.16151923623601494,1
43.77380459887341,77130457.37523471,18.92162164877953,0.0,0.0,1.0,0.0,0.0,0.0,0.5739085249530589,0.0,0.0,1
41.12882087855152,2000000000.0,5.445152835142061,85.5484716485794,0.0,1.0,0.0,0.7774235824289695,0.0,0.0,0.0,1.445152835142061,1
5.396651601954252,34743077.23322228,16.75981922345102,0.0,1.0,0.39665160195425186,0.0,0.0,1.0,0.39665160195425186,0.0,2.4133935921829925,1
167.42999924326335,80000000.0,14.567587635107106,46.486185473393405,0.10810309122322337,0.8918969087767766,0.10810309122322337,1.0,0.10810309122322337,1.0,0.8918969087767766,1.8918969087767765,1
169.7376624815582,80000000.0,6.466048216920255,0.0,0.0,1.0,0.0,0.0,0.1466048216920255,0.8533951783079745,0.8533951783079745,1.8533951783079745,1
8.920042987845642,47433369.15653804,16.699892530385895,0.0,0.5133261686923929,1.0,0.0,0.0,0.5133261686923929,0.5133261686923929,0.0,0.9733476626152142,1
34.868982406660386,5680635045.472728,21.96803505848114,0.0,0.7667719275754722,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1
139.99613294075164,80000000.0,9.76825124495896,45.813054172267826,0.0,1.0,0.0,0.4186945827732177,0.0,1.0,1.0,2.5813054172267824,1
36.99088789480272,4368614780.109961,8.737229560219923,52.05292217016494,0.0,1.0,0.0,1.0,0.13686147801099613,1.0,1.0,2.0,1
118.37480219531082,80000000.0,13.803599686384167,0.0,0.0,1.0,0.0,0.0,0.8803599686384168,0.11964003136158319,0.11964003136158319,1.119640031361583,1
330.1778678637868,1000000000.0,20.0,80.91712984205196,0.0,0.23668519368207874,0.0,0.23668519368207874,0.23668519368207874,0.7633148063179213,0.0,1.7100555810462361,1
116.46144055560177,80000000.0,14.076937063485463,0.0,0.0,1.0,0.0,0.0,0.9076937063485463,0.09230629365145371,0.09230629365145371,1.0923062936514536,1
31.52723197661652,175918887.38821283,11.264890089429725,40.81112611787157,0.0,0.40811126117871566,0.0,0.0,0.5918887388212843,0.0,0.40811126117871566,2.591888738821284,1
44.2951985725931,80000000.0,11.797381039596237,0.0,0.6497817532996865,1.0,0.6497817532996865,0.0,0.0,0.6497817532996865,0.0,0.0,1
130.427316309176,80000000.0,12.081811955831999,0.0,0.0,1.0,0.0,0.0,0.7081811955831998,0.2918188044168002,0.2918188044168002,1.2918188044168002,1
42.041674699102884,875916650.6017942,12.408334939820577,19.266679518564615,0.0,1.0,0.5183330120358847,0.0,0.48166698796411533,0.0,0.48166698796411533,1.0,1
7.511950360489018,52181764.21232283,27.779875901222546,0.0,0.6220124098777455,0.6220124098777455,0.0,0.0,0.6220124098777455,1.0,0.0,0.0,1
22.627109107416498,84423734.5355501,6.359325085626721,0.0,0.0,0.7050843642966599,0.0,0.0,0.2949156357033401,0.0,0.0,1.1796625428133605,1
36.766585992406256,5540526700.081339,21.766585992406256,4.9744830886057585,0.751275845569712,1.0,1.0,0.751275845569712,1.0,0.751275845569712,1.0,3.751275845569712,1
33.91681828351566,80000000.0,23.367222180789916,0.0,0.3302525290190985,0.3302525290190985,0.3302525290190985,0.0,0.0,0.3302525290190985,0.6697474709809015,1.339494941961803,1
67.39328893307037,933579896.9946208,15.9588370885821,0.0,0.0,0.43445184448827134,0.0,0.0,0.0,1.0,0.0,3.131096311023457,1
73.04418608647767,915514344.3072566,20.014728695492554,0.0,0.25368217387313874,0.25368217387313874,0.0,0.0,0.0,0.7463178261268613,0.0,3.4926356522537225,1
9.646818781032755,45810404.17356283,15.49075617759024,0.0,0.5947979132185829,0.5947979132185829,0.0,0.0,0.5947979132185829,0.5947979132185829,0.0,0.8104041735628342,1
8.285892100820043,55857987.4788952,29.714730252050106,0.0,0.42852697479498936,0.42852697479498936,0.0,0.0,0.42852697479498936,1.0,0.0,0.0,1
30.36733980816131,3886646474.1027822,10.921496642697303,37.04869304553341,0.2590261390893317,1.0,0.2590261390893317,1.0,0.2590261390893317,1.0,1.0,2.518052278178663,1
20.095246322022852,3155026121.384629,12.0,4.656102937828566,0.0,1.0,1.0,0.7671948531085717,1.0,0.7671948531085717,1.0,3.7671948531085717,1
22.278597389410557,82658144.7218496,14.46837105563008,0.0,0.0,0.8227903518766931,0.0,0.0,1.0,0.8227903518766931,0.0,4.0,1
36.13892023336085,78721058.28471649,10.650496919474254,0.0,0.0,1.0,0.0,0.0,0.0,0.25578834305670206,0.0,0.0,1
31.163620051608184,815948028.6451546,11.594802864515454,12.758422916123639,0.0,1.0,0.0,0.0,1.0,0.681039427096909,1.0,2.3620788541938182,1
147.78722173442378,80000000.0,8.13755824163223,47.6249352870753,0.0,1.0,0.0,0.23750647129246993,0.0,1.0,1.0,2.7624935287075303,1
5.0,21402451.82159227,12.599777107127975,0.0,0.40022289287202484,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1
1182.7874095099628,80000000.0,13.356561745916357,0.0,0.0,1.0,0.0,0.5222851091197723,0.0,1.0,1.0,2.0,1
18.99469586032025,3137214761.1002407,11.41976074814652,7.46021895240188,0.0,1.0,0.9171086783066458,1.0,0.9171086783066458,0.9171086783066458,0.9171086783066458,3.7513260349199373,1
307.34006724975353,80000000.0,7.358149393513954,47.16298787027908,0.0,1.0,0.0,0.0,0.0,1.0,0.5283701212972092,2.0,1
36.10870164249178,1281832084.196722,17.599388295344234,22.546566735737763,0.0,1.0,0.436335831606556,0.563664168393444,1.0,0.563664168393444,0.0,1.309007494819668,1
34.2270415798078,5171413729.499075,14.770470513625723,12.862898813262284,0.0,1.0,0.8021092490267341,1.0,1.0,1.0,1.0,3.604218498053468,1
52.6850792686176,80000000.0,15.933702006262813,1.5469531872010407,0.9779006687542708,1.0,0.9779006687542708,0.02209933124572916,0.0,1.0,0.02209933124572916,0.04419866249145832,1
5.556005038642585,32568141.081992365,19.11605542506843,0.0,0.5560050386425845,0.5560050386425845,0.0,0.0,1.0,0.5560050386425845,0.0,1.7759798454296618,1
