l1,d2,b7,b2b,h1,c22b,c36,e6,b3a,l10,c39,k30,exporter
60,22800000.0,3.0,0,1.0,1,0,1.0,0,1,1,0,0
49,254000000.0,30.0,0,0.0,0,0,0.0,1,0,0,2,0
120,1000000000.0,25.0,100,1.0,1,0,0.0,0,1,1,3,0
150,1000000000.0,25.0,0,0.0,0,0,0.0,0,1,1,4,0
14,35520000.0,15.0,0,0.0,1,0,0.0,1,0,1,0,0
120,800000000.0,12.0,0,0.0,1,1,0.0,1,1,1,3,0
8,17000000.0,5.0,0,0.0,1,0,0.0,1,0,0,2,0
7,20000000.0,23.0,0,1.0,1,0,0.0,1,0,1,2,0
40,48000000.0,9.0,0,0.0,1,1,0.0,1,1,1,1,0
8,84000000.0,21.0,0,0.0,0,0,0.0,1,1,0,2,0
50,48956000.0,15.0,0,0.0,1,1,0.0,0,0,0,1,0
80,750000000.0,20.0,0,1.0,1,0,0.0,1,1,0,2,0
5,8437000.0,11.0,0,1.0,0,1,0.0,1,1,0,3,0
355,23700000000.0,21.0,35,1.0,1,0,1.0,0,1,0,1,0
12,9000000.0,5.0,0,0.0,1,0,0.0,1,0,1,0,0
15,60000000.0,30.0,0,0.0,0,0,0.0,1,0,1,1,0
1200,150000000000.0,8.0,0,0.0,1,0,0.0,1,1,1,3,1
40,500000000.0,8.0,0,0.0,1,0,0.0,1,0,1,3,0
53,4800000000.0,24.0,0,0.0,1,0,0.0,1,0,1,3,0
15,24600000.0,15.0,0,0.0,1,1,0.0,0,0,0,1,0
7,26000000.0,15.0,0,1.0,1,1,0.0,1,1,1,4,0
21,16500000.0,16.0,0,0.0,0,0,0.0,1,0,0,1,0
9,20000000.0,13.0,0,0.0,1,1,0.0,1,1,1,3,0
50,300000000.0,20.0,0,1.0,1,1,0.0,1,0,1,2,0
111,348328959.0,30.0,0,0.0,1,1,0.0,0,1,0,2,0
25,27000000.0,14.0,0,0.0,1,1,1.0,1,1,0,1,0
40,500000000.0,20.0,80,1.0,1,0,0.0,1,0,0,4,1
9,60000000.0,24.0,0,0.0,1,1,0.0,1,0,1,4,0
18,10500000.0,8.0,0,1.0,1,0,0.0,1,1,1,2,0
25,13603000.0,20.0,0,0.0,1,1,0.0,1,0,1,2,0
3,800000.0,15.0,0,1.0,1,0,0.0,1,0,1,3,0
50,20000000.0,25.0,0,0.0,0,0,0.0,0,0,1,3,0
5,12000000.0,11.0,0,0.0,1,1,0.0,1,0,0,3,0
7,900000.0,26.0,0,1.0,1,0,0.0,1,0,0,4,0
1000,500000000.0,30.0,50,1.0,1,0,1.0,0,1,0,3,1
450,1400000000.0,12.0,0,1.0,1,1,1.0,1,1,0,0,0
40,48000000.0,15.0,0,1.0,1,0,0.0,1,0,1,1,0
40,100000000.0,6.0,0,0.0,1,0,0.0,1,0,1,0,0
6,3500000.0,20.0,0,1.0,1,0,0.0,1,1,1,0,0
7,50000000.0,20.0,0,0.0,1,0,0.0,1,0,1,0,0
12,8640000.0,6.0,0,0.0,1,1,0.0,0,0,0,1,0
110,480000000.0,22.0,0,1.0,1,1,0.0,1,1,1,1,0
225,900000000.0,20.0,0,0.0,1,0,1.0,1,0,0,0,0
30,200000000.0,30.0,0,0.0,1,0,0.0,1,0,1,4,1
4,7200000.0,30.0,0,0.0,0,1,0.0,1,0,0,1,0
82,13000000000.0,20.0,50,1.0,1,1,1.0,1,1,1,4,1
35,100000000.0,39.0,0,1.0,1,1,0.0,1,1,0,0,0
7,12000000.0,16.0,0,1.0,1,0,0.0,1,0,0,3,0
110,9468466.428838888,28.468466428838887,11,0.8671166072097221,0,0,0.0,0,0,0,2,1
105,600000000.0,30.0,0,0.4381333078562264,1,0,0.5618666921437736,0,0,0,2,1
350,1500000000.0,22.3859685979034,76,1.0,1,0,1.0,0,1,0,0,1
24,65976482.797253735,10.561241760798033,0,1.0,0,1,0.6798447799002458,1,0,1,0,1
92,10401840.965108806,27.699543802236875,0,1.0,0,0,0.0,0,0,1,1,1
790,500000000.0,26.42645771394031,38,0.7617638475960206,1,0,0.7617638475960206,0,0,0,3,1
192,362417464.87152827,26.888644430881474,37,0.6222711138237051,1,0,0.0,0,0,1,0,1
13,9428518.36719641,31.450760423510985,0,0.5343274735305634,1,0,0.0,0,0,1,1,1
105,30000000.0,22.05502094907076,0,0.5034388093169223,1,0,0.5034388093169223,0,0,1,2,1
126,3333872527.8652606,37.792361724384065,0,0.0,1,0,0.38961808621920346,1,0,1,2,1
510,238094593.01962757,9.976351745093108,0,0.7023648254906891,1,0,0.0,1,1,0,3,1
25,550000000.0,32.50037782095342,0,0.0,0,0,0.09998488716186338,0,0,1,2,1
11,200000000.0,11.604558902421067,0,0.053485296747368904,1,0,0.0,1,0,1,3,1
102,1204145850.31168,22.875624490649596,0,0.0,1,0,0.04145850311680166,1,0,0,1,1
45,600000000.0,19.585705677132307,0,0.15285685590441023,1,0,0.0,0,1,0,0,1
29,100045273.48062138,19.35490519046272,35,0.6450948095372794,1,1,1.0,0,0,1,0,1
105,852159955.7436771,22.172796459494176,0,0.0,1,0,0.043199114873543665,0,0,1,3,1
26,1200000000.0,31.505088375213155,22,0.6767699044243033,1,0,0.3232300955756967,1,0,0,2,1
153,900000000.0,33.72033519428228,0,0.48252094964264247,1,0,1.0,1,0,1,2,1
449,1550697434.2228196,22.534871711140976,0,0.0,1,0,0.0,1,0,0,2,1
362,981665688.2239052,31.417009121633182,0,0.9167155888047404,1,0,1.0,0,1,1,3,1
78,470917041.4725848,36.99125438015671,0,0.09170414725848108,0,0,0.0,1,1,1,2,1
10,22131472.35173526,31.987795370494403,0,0.397559074098881,0,0,0.0,0,0,1,0,1
349,900000000.0,33.69445421481299,0,1.0,1,0,1.0,0,0,1,1,1
239,300000000.0,30.318197375605724,0,0.0,0,0,0.0,1,0,1,2,1
15,1200000000.0,20.914692771011264,66,0.05380545711830975,1,0,0.9461945428816902,1,0,0,2,1
13,30000000.0,28.84462495895285,0,0.0,1,0,0.0,0,0,1,2,1
15,200000000.0,11.13464602017448,0,0.0,1,0,0.0,0,0,1,2,1
14,11965336.453011526,25.519559674879563,6,1.0,1,0,0.06907089431270741,0,1,1,0,1
33,350257517.9146559,39.613723128016154,0,1.0,1,0,0.0,1,0,1,1,1
111,849796562.1015165,22.073237643454075,0,0.0040687579696708776,1,0,0.0040687579696708776,0,0,0,2,1
232,340558711.5467735,19.2291654029017,0,0.05587115467735004,1,0,0.0,0,0,0,0,1
213,4788893329.626974,19.474071113582017,0,0.0,1,0,0.0,1,0,0,1,1
199,52270421.149175055,15.898021516040266,5,0.0,1,0,0.0,1,0,0,3,1
147,3000000000.0,25.58747225818042,0,0.29416851612130546,1,0,0.29416851612130546,0,0,0,2,1
341,1500000000.0,20.0,96,0.9686519439741349,1,0,0.9686519439741349,0,0,0,1,1
175,2000000000.0,20.0,0,0.6880300101750391,0,0,0.0,1,1,0,1,1
106,500000000.0,15.815180628813131,13,0.16303612576262616,1,0,0.0,1,0,0,4,1
22,123993938.84067476,8.597575536269904,0,0.8668687053108414,1,0,0.8668687053108414,1,0,0,1,1
15,20059140.41030927,34.192403818819926,0,0.8384807637639851,0,0,0.0,0,0,1,0,1
217,348521829.50093883,20.98264032532859,0,0.4260914750469411,1,0,0.0,0,1,0,0,1
284,2000000000.0,20.0,0,0.7774235824289695,0,0,0.0,1,0,0,1,1
91,356505086.2720497,26.98325800977126,39,0.0,1,0,0.0,0,0,1,3,1
22,31783793.817553554,19.62154636834835,0,0.0,1,0,0.8918969087767766,1,0,0,2,1
17,1200000000.0,22.492281968764434,59,0.1466048216920255,1,0,0.8533951783079745,1,0,0,2,1
149,4413228437.206091,37.833154217309826,0,0.4866738313076071,1,0,0.5133261686923929,0,0,1,1,1
82,164251985.21721375,21.30031578272642,39,0.0,1,0,0.7667719275754722,1,0,1,1,1
198,363720354.6702514,27.906527086133913,58,0.4186945827732177,1,0,0.0,0,0,1,1,1
715,4023266451.2618694,36.5784630497251,17,0.0,1,0,0.0,0,0,0,3,1
254,1447178401.881695,15.598200156807916,11,0.11964003136158319,0,0,0.11964003136158319,0,1,0,3,1
232,900000000.0,38.21303690108674,0,0.7633148063179213,1,0,1.0,1,0,1,1,1
841,31738450349.21163,24.815387412697092,0,1.0,1,0,1.0,1,1,1,2,1
100,500000000.0,29.79721847053211,0,0.5918887388212843,1,0,0.0,1,0,1,2,1
737,1000000000.0,25.0,67,0.35021824670031354,1,0,0.6497817532996865,1,0,0,0,1
130,357081811.955832,25.0,0,0.7081811955831998,1,0,0.0,1,1,1,1,1
32,392774995.1805383,17.89000192778469,0,0.48166698796411533,1,0,0.48166698796411533,0,0,1,1,1
178,324880496.39510983,16.866037229633235,0,0.0,1,0,0.0,0,0,0,0,1
348,1429491563.570334,18.013565806956784,0,1.0,0,0,1.0,1,1,0,2,1
7520,22015310146.836544,21.502551691139423,12,0.24872415443028795,0,0,0.24872415443028795,1,1,0,3,1
265,800000000.0,26.60505058038197,29,0.3302525290190985,1,0,1.0,1,1,0,1,1
28,216966444.66535187,9.827740777558644,0,0.0,1,0,0.0,0,0,1,2,1
742,11492635652.253723,22.71686043514175,0,1.0,1,0,0.7463178261268613,0,1,1,1,1
26,200000000.0,18.345658429879677,0,0.0,1,0,0.0,1,0,1,2,1
84,500000000.0,16.285580924384966,0,0.0,1,0,0.0,1,0,1,3,1
31,396114607.91366005,16.55415683453599,0,0.2590261390893317,1,0,0.2590261390893317,0,0,1,0,1
235,1400000000.0,22.973533090411433,0,1.0,0,0,0.23280514689142828,0,1,0,3,1
53,348227903.51876694,23.75953246313685,0,0.0,1,0,0.0,0,1,0,3,1
88,900000000.0,30.092613488907233,0,0.25578834305670206,1,0,1.0,1,0,1,3,1
364,3902558622.231908,46.81039427096909,6,0.0,1,0,0.681039427096909,0,0,1,1,1
254,888124676.4353765,37.2498705741506,0,0.7624935287075301,1,0,0.7624935287075301,0,0,1,1,1
179,2000000000.0,20.0,0,0.5997771071279752,0,0,0.0,1,1,0,1,1
51,72388574.45440114,10.745136200317496,0,0.5222851091197723,1,0,0.0,1,1,1,1,1
241,2000000000.0,20.0,0,0.0,1,0,0.0,1,0,1,1,1
492,500000000.0,24.71629878702791,65,1.0,1,0,0.47162987870279083,0,0,0,3,1
16,11098373.932203434,28.509313347147554,0,0.436335831606556,1,0,0.0,0,0,1,1,1
379,1500000000.0,28.021092490267343,0,1.0,1,0,1.0,1,1,0,0,1
195,30000000.0,29.646410700068333,0,0.9779006687542708,1,0,0.9779006687542708,0,0,1,2,1
7,33547289.616985217,23.88798992271483,0,0.0,1,0,0.0,1,0,0,2,1
37,39585912.45129106,13.936118329665502,0,0.0,1,0,0.32268638827758367,0,1,0,0,1
350,1500000000.0,20.434007832981727,95,1.0,1,0,1.0,0,1,0,0,1
28,200000000.0,7.226070009329212,0,0.0,1,0,0.0,1,0,1,2,1
44,351326502.26943,39.191157152786595,8,0.9191157152786594,1,0,0.0,0,0,1,2,1
375,800000000.0,36.711127816139864,67,0.7470098320107589,1,1,0.7470098320107589,1,0,0,1,1
365,500000000.0,36.95411123106648,15,1.0,1,0,0.30458887689335246,0,0,0,2,1
206,101644178.43515357,10.754345470897693,0,0.0,1,0,0.9245654529102307,1,0,0,3,1
306,1500000000.0,28.33784568090747,0,0.8337845680907471,1,0,0.8337845680907471,1,0,0,0,1
12,58915954.46706755,10.20341855807579,0,0.7831908934135088,1,0,0.0,1,0,0,2,1
41,186711903.14943087,33.52753026580285,0,0.7055060531605701,1,0,1.0,1,1,0,3,1
10,130083372.49941258,10.037517624735663,0,0.0,1,0,0.0,1,0,1,0,1
14,65758423.93858752,9.546124162042778,0,0.6969250558638148,1,0,0.0,1,0,1,2,1
85,481526054.9413766,38.76840366275844,0,0.3842018313792199,1,0,0.0,1,0,1,2,1
35,500000000.0,18.52579858831396,0,0.0,1,0,0.0,0,0,1,1,1
21,1200000000.0,20.25423697499268,64,0.0,1,0,0.9152543416691064,1,0,0,2,1
165,985619463.8888823,26.917404814815693,2,0.9587024074078462,1,0,1.0,1,0,0,3,1
7,5378719.210824195,25.884272204484585,0,0.057863897757707394,1,0,0.0,0,0,1,3,1
126,464187409.26663804,33.15617438886504,0,0.0,0,0,0.0,0,0,1,3,1
366,982135121.3187177,31.25270753844881,0,0.8932439340641156,1,0,1.0,0,1,1,3,1
309,916783003.2398481,24.650379546421256,33,1.0,1,0,1.0,0,0,0,0,1
85,165433154.64437255,22.0,43,0.0,1,0,1.0,1,0,0,0,1
123,5706303276.662552,22.527938531681066,0,0.6468483616687238,1,0,0.0,0,0,1,3,1
50,6941341.919949361,27.164805151969617,0,0.3882683839898722,0,0,0.0,1,0,1,3,1
88,732957342.8763306,20.0,0,0.0,0,0,1.0,0,1,0,3,1
87,597797813.7748927,11.329689624821196,0,0.0,1,0,0.0,0,0,1,1,1
50,500000000.0,43.83792942876839,0,1.0,1,0,0.6396549047947317,1,0,1,0,1
68,352599498.6285426,36.10075205718606,0,1.0,1,0,0.0,1,0,1,1,1
200,3468530253.23887,34.136570360990916,0,0.45324084682883103,1,0,1.0,0,0,0,1,1
849,1000000000.0,20.161579755548253,3,1.0,1,0,0.9676840488903495,0,0,0,1,1
59,600000000.0,19.196452607534184,0,0.0,1,0,0.2797635071689457,0,0,0,0,1
10,72831899.1869172,22.878447046105304,20,0.0,1,0,0.41120672087218624,1,0,1,4,1
306,1039721811.7976701,16.027818820232987,0,0.0,0,0,0.6027818820232985,0,0,0,0,1
131,101160508.65546119,17.290423574848703,0,0.0,1,0,0.2709576425151299,1,0,0,2,1
31,500000000.0,19.7336297495525,0,0.0,1,0,0.0,0,0,1,0,1
236,209237996.20400837,16.23799620400837,0,0.0,1,0,0.0,1,1,1,2,1
190,1388106365.4270768,25.6431909628123,4,0.9405318271353834,1,0,0.059468172864616586,0,0,0,2,1
12,34858468.61708145,22.083526595830644,0,0.0,1,0,0.4166390577384792,1,1,0,1,1
66,500000000.0,30.785577665978177,0,0.5811626211808263,1,0,0.0,1,0,1,2,1
41,100000000.0,19.889057929808843,50,0.9191765518355596,1,0,1.0,0,0,0,0,1
14,30071991.125430718,32.17251579964694,0,0.0,1,0,0.0,1,0,0,3,1
138,462817434.8758545,29.62998445777738,0,0.12333851407420726,0,0,0.0,0,0,1,2,1
157,109188482.52851403,18.9682425491186,0,0.0,1,0,0.55158787254407,1,0,0,3,1
52,100000000.0,24.10986209524703,45,0.835165738862999,0,1,0.835165738862999,0,1,1,1,1
152,1475324693.0048778,17.943724417073156,0,0.0,0,0,0.0,0,0,0,4,1
24,226886431.97229317,12.889590865059098,0,0.22239771626477445,1,0,0.0,0,0,1,2,1
65,8441110.245599065,34.7159290994701,0,0.48037008186635466,0,1,0.0,1,0,1,1,1
32,350241308.7690857,39.85286050665504,1,0.9852860506655043,1,0,0.0,0,0,1,2,1
74,868836948.496897,23.506955879751764,0,0.0,1,0,0.37673896993794076,0,0,1,3,1
304,4749578299.976072,28.75632550035892,5,0.7495782999760721,1,0,0.0,0,0,1,3,1
28,189073810.08161947,33.0350527551057,0,0.6070105510211409,1,0,0.6070105510211409,1,0,0,4,1
10,30721372.872014668,24.708357792934855,0,0.0,1,0,0.0,1,0,0,3,1
30,67449700.02998601,12.552651753325982,0,1.0,0,1,0.43091853083425236,1,0,1,0,1
43,349364881.7041,38.60273974901997,0,0.9364881704099987,1,0,0.0,0,0,0,1,1
42,384315113.2619706,21.331396808723923,3,0.9631781323640086,1,0,0.9631781323640086,0,0,1,2,1
883,997992218.2179905,25.267704237601265,43,0.1338521188006332,1,0,1.0,1,0,0,1,1
740,56398433547.61212,29.863280351730026,0,1.0,1,0,1.0,0,1,0,1,1
209,365917702.01374424,29.62320469823769,92,0.07535906035246231,1,0,0.0,0,0,1,1,1
888,85670561063.29118,23.217716737716067,0,0.691714397168912,1,0,0.691714397168912,0,1,0,1,1
93,109081000.96348616,24.65653724970537,0,0.0,1,0,0.0,1,0,1,2,1
25,350000000.0,36.24866124204958,0,0.7499107494699718,1,0,0.0,1,0,1,2,1
214,364107575.8596018,28.957989027091713,91,0.0,1,0,0.0,0,0,0,1,1
47,100000000.0,25.43664485558019,22,0.41485046767452805,1,0,1.0,0,0,0,0,1
154,4169987644.4277124,43.1530211017962,0,0.27387915592815193,1,0,0.7261208440718481,0,0,1,1,1
123,465161208.4399679,29.271243606127367,0,0.24291879795754412,0,0,0.0,0,0,1,2,1
143,101239609.40646408,16.221494507242134,0,0.0,1,0,0.37785054927578643,1,0,0,2,1
19,31276745.503011104,23.303866311251902,0,0.0,1,0,1.0,1,0,0,2,1
98,900000000.0,21.230271971039148,39,0.0,1,0,1.0,1,1,1,4,1
38,200000000.0,22.514424395117985,0,0.0,1,0,0.0,0,0,1,2,1
562,2000000000.0,20.0,0,0.0,1,0,0.0,1,0,1,1,1
130,468606214.90071905,27.513268211903323,0,0.0,0,0,0.0,0,0,1,2,1
188,1375644133.4958384,25.634662002437576,0,0.8782206674791923,1,0,0.0,0,0,0,2,1
75,500000000.0,35.139982643444576,19,1.0,1,0,0.0,1,0,0,2,1
22,349531035.3220878,24.67172472546146,0,0.0,1,0,0.0,0,1,0,3,1
386,1326867248.2025306,18.119292625822847,0,0.26867248202530736,0,0,1.0,1,0,0,1,1
20,100000000.0,10.199662678272714,1,0.02218474203030163,0,1,0.02218474203030163,0,0,1,2,1
219,1500000000.0,20.0,49,0.49816518664589293,1,0,0.49816518664589293,0,0,0,2,1
428,1500000000.0,20.0,47,1.0,1,0,1.0,0,1,0,0,1
193,104516096.11595623,13.372570198749976,0,0.0,1,0,0.8313714900625012,1,0,0,3,1
75,172715211.9637125,26.001104117023644,35,0.3077772397710494,1,0,1.0,1,0,0,1,1
70,201836142.64786938,8.836142647869377,0,0.0,1,0,0.0,1,1,1,2,1
102,597096078.7036805,10.640524691203538,0,0.0,1,0,0.0,0,0,1,1,1
486,1500000000.0,20.884082233656464,0,1.0,1,0,1.0,1,1,0,0,1
348,1420818216.0530367,16.53909672901624,0,1.0,0,0,1.0,1,1,0,2,1
120,550000000.0,20.251102571559098,0,0.0,0,0,0.5899558971376361,0,0,1,3,1
42,198960091.93403694,34.80045967018475,0,0.48004596701847513,1,0,0.5199540329815249,1,0,0,2,1
35,200000000.0,12.466965122645977,0,0.0,1,0,0.0,0,1,1,2,1
147,368613269.4422276,22.846682639443095,0,0.7846682639443096,1,0,0.0,0,0,1,0,1
148,5190607359.762894,16.081915929077272,0,0.0,1,0,0.0,0,0,0,1,1
192,101555733.05396433,11.94955332480638,0,0.0,1,0,0.8050446675193619,1,0,0,3,1
21,122905468.23970121,8.162187295880486,0,0.9031510586766263,1,0,0.9031510586766263,1,0,0,1,1
175,990741044.3185406,26.234527424194585,38,1.0,1,0,0.617263712097292,1,0,0,2,1
29,200000000.0,7.547043697413422,0,0.0,1,0,0.0,1,0,1,2,1
29,73527209.35412303,17.56764860183246,0,0.6080878495418852,1,0,0.0,1,0,1,1,1
596,1414534227.1351087,22.003087537845108,0,0.0,0,0,0.0,0,0,1,2,1
44,517807375.65831095,23.34221269749329,0,0.44518439145777433,1,0,0.44518439145777433,1,0,0,1,1
249,4015470355.4787264,19.54498954474335,0,0.0,1,1,0.0,0,1,0,0,1
197,329055881.3060091,17.179191097950685,0,0.0,1,0,0.0,0,0,0,0,1
762,1000000000.0,22.737231534495557,27,0.0,1,0,1.0,1,0,0,1,1
21,200000000.0,20.98179105167791,0,0.0,1,0,0.0,1,0,1,3,1
28,200000000.0,7.268586164790181,0,0.0,1,0,0.0,1,0,1,2,1
20,18802580.532406837,38.277553966961456,29,1.0,0,0,0.29795945154195047,0,1,1,0,1
83,183987710.8860432,26.18881820812009,24,0.0,1,0,1.0,1,0,0,1,1
57,500000000.0,18.488209357467316,0,0.0,1,0,0.0,0,0,1,1,1
976,37371774205.39102,23.407056448652245,0,1.0,1,0,1.0,1,1,1,2,1
194,993109797.8808074,25.918693615892344,54,1.0,1,0,0.45934680794617244,1,0,0,1,1
66,100151592.24158204,28.420914150187095,0,0.0,1,0,0.0,1,0,1,1,1
206,1453864935.5210762,16.15541129342301,0,0.0,0,0,0.0,0,0,0,4,1
22,896688201.1074067,25.735056088592536,0,0.0,1,0,0.9337640221481341,0,0,1,3,1
72,600000000.0,44.31208100393051,0,0.954138733595367,1,0,0.0,1,0,0,1,1
557,3945745848.064561,43.79194315577909,12,0.0,1,0,0.3791943155779087,0,0,1,2,1
26,123474134.08225414,16.525865917745858,0,0.6525865917745858,1,0,0.0,1,1,0,0,1
103,6581738417.842972,19.4639155375496,0,0.20913079107851418,1,0,0.0,0,0,1,3,1
109,100403536.06290713,37.389498034152155,0,0.0,0,0,0.0,0,1,1,1,1
1136,112086483639.3235,13.123448156848175,0,0.34156321045654503,1,0,0.34156321045654503,1,1,1,2,1
611,283108438.17850965,37.10567799886232,0,0.0,0,1,0.0,0,1,0,0,1
102,598380357.4769508,19.20238317967144,0,0.46011915898357203,1,0,0.0,0,0,1,1,1
465,257706741.07358372,14.88944398696608,0,0.5847661059491537,1,1,0.0,0,1,0,2,1
231,350567932.90723145,22.803605866923377,40,0.0,1,0,0.0,0,0,0,0,1
266,47944139.501139134,7.116326984121478,6,0.0,1,0,0.0,0,1,0,2,1
26,200000000.0,12.942219987526851,0,0.18006727234929853,1,0,0.0,1,0,1,2,1
362,900000000.0,31.552478006593816,0,1.0,1,0,1.0,0,0,1,1,1
225,900000000.0,32.94345328413438,20,0.5883387856424719,1,0,1.0,1,0,1,2,1
346,272511454.50337714,29.01637748349399,0,0.0,0,1,0.0,0,1,0,0,1
69,8545708.164592633,34.33240339649368,0,0.5152360548642109,0,1,0.0,1,0,1,1,1
39,149462206.98540208,18.757993143430937,0,0.0,1,0,0.0,1,0,1,3,1
260,1400000000.0,20.825160142032484,0,1.0,0,0,0.3980646044590398,0,1,0,3,1
50,500000000.0,24.476981318126413,62,1.0,1,0,0.0,1,0,0,3,1
387,274162902.3776105,30.27702471573322,0,0.0,0,1,0.0,0,1,0,0,1
579,3950626461.0227003,43.450826278223865,13,0.0,1,0,0.34508262782238674,0,0,1,2,1
113,867380960.7241342,21.304761571034632,17,0.0,1,0,0.3476192144826835,0,0,1,3,1
27,182572484.26673296,35.15902340742583,0,1.0,1,0,0.9681953185148349,1,0,0,3,1
184,2000000000.0,20.0,0,0.45128469079259137,0,0,0.0,1,1,0,1,1
185,991983647.4440122,26.068847007465045,46,1.0,1,0,0.534423503732523,1,0,0,2,1
24,200000000.0,25.03223844038439,0,0.0,1,0,0.0,1,0,1,2,1
15,7396964.319000759,39.153738103167406,0,0.0,1,1,0.0,1,0,1,1,1
67,198257496.7965993,27.03878683910819,0,0.0,1,0,0.8712516017003561,1,1,0,2,1
297,883495024.3344922,25.349502433449224,0,0.6699004866898446,1,0,0.6699004866898446,0,0,1,1,1
11,58392086.17659985,12.717986352320697,0,0.678417235319971,1,0,0.0,1,0,0,2,1
103,1494462564.8262753,19.53854706885627,0,0.0,0,0,0.0,0,0,0,4,1
467,3925763611.249366,45.188546059437066,9,0.0,1,0,0.5188546059437068,0,0,1,2,1
17,200000000.0,16.24430565807834,0,0.0,1,0,0.0,1,0,1,3,1
936,1000000000.0,22.558285067736307,25,0.48834298645273877,1,0,1.0,0,0,0,1,1
329,10313955365.432388,17.412799144445742,0,1.0,1,0,0.15697768271619372,0,1,1,1,1
73,600000000.0,30.0,0,0.6227140347579274,1,0,0.0,1,0,1,0,1
5,36916348.65361697,24.966264683012596,0,0.0,1,0,0.0,0,1,0,0,1
189,104110089.74124876,9.604903321106761,0,0.13169889296441317,1,0,1.0,1,0,0,3,1
183,30073529.796682194,29.408380946235226,0,0.9154829923193181,1,0,0.9154829923193181,1,0,0,3,1
79,10303103.818727437,30.208165753233708,0,0.5972780822554306,0,1,0.0,1,0,1,1,1
41,200000000.0,20.274860082663697,0,0.013743004133184855,1,0,0.0,0,0,1,2,1
123,1307318129.1974666,31.097502894139343,0,1.0,1,0,0.0,0,0,0,2,1
95,102406244.90659447,20.0,0,0.07595824089256686,1,0,0.0,1,1,0,1,1
6,14184217.378079368,58.374756009716805,0,0.23611653311740433,1,0,0.0,0,0,1,2,1
139,3000000000.0,26.399331134063786,0,0.24004459106241438,1,0,0.24004459106241438,0,0,0,2,1
157,523436712.3013233,12.65632876986767,0,0.0,1,0,0.46873424602646596,0,0,1,4,1
164,106814556.0765362,12.794839386085352,0,0.27948393860853515,1,0,0.7205160613914648,1,0,0,2,1
6,36594527.323694915,24.56361046242131,0,0.0,1,0,0.06234136251124145,1,1,0,1,1
171,29852260.908093773,31.477390919062266,0,0.8522609080937733,1,0,1.0,1,0,1,2,1
47,152474243.5529539,19.399350785762437,6,0.0,1,0,0.13311692858747826,1,0,1,3,1
38,150000000.0,19.938503483790008,0,0.0,1,0,0.3128344945966689,1,0,0,2,1
63,382106596.5109855,22.40003394629734,15,0.8444406726336288,1,0,0.8444406726336288,0,0,1,2,1
16,362519188.39957064,22.496162320085872,0,0.0,1,0,0.0,0,0,1,2,1
116,9847639.23633203,28.908583541799217,0,0.9695278472664058,0,0,0.0,1,0,1,2,1
15,7498294.1078497125,38.93771984859779,0,0.0,1,1,0.0,1,0,1,1,1
32,394687799.93810314,17.124880024758752,0,0.35414667079312545,1,0,0.35414667079312545,0,0,1,1,1
192,3000000000.0,20.957457487561236,0,0.6028361674959175,1,0,0.6028361674959175,0,0,0,1,1
186,701363299.1649222,12.838953332259848,0,0.0,0,0,0.1048691665324809,0,0,0,2,1
70,637034444.262061,16.424431236562913,0,0.0,1,0,0.0,0,0,0,0,1
234,12817716121.524042,20.91141939237979,40,1.0,1,0,1.0,0,1,1,3,1
162,1043603490.7981163,18.459476380282545,56,0.5639650920188364,0,0,0.0,0,0,0,0,1
20,199681419.97175586,38.40709985877931,0,0.8407099858779311,1,0,0.1592900141220689,1,0,0,2,1
773,55394322083.18299,29.375569699015607,0,1.0,1,0,1.0,0,1,0,1,1
210,1500000000.0,24.646644359844764,0,0.4646644359844765,1,0,0.4646644359844765,1,0,0,2,1
119,838339179.4225099,21.533567176900398,0,0.0,1,0,0.23321641154980122,0,0,0,2,1
123,6029516974.092524,16.97121940716522,0,0.0,1,0,0.0,0,0,0,2,1
244,964219098.2429167,25.687639297166676,52,1.0,1,0,1.0,1,1,0,1,1
23,21878057.24180775,28.96322684425182,0,0.6448956967206952,0,0,0.35510430327930476,0,0,1,0,1
150,100597001.17150432,35.952913611663035,0,0.0,0,0,0.351177159708424,0,0,0,2,1
31,6520417.89824575,32.806268473686245,43,0.0,1,0,0.0,0,0,0,2,1
23,28569646.227416743,26.762992270712537,0,0.0,1,0,0.41580051528583073,1,0,1,2,1
141,513158876.23025435,13.684112376974564,0,0.0,1,0,0.26317752460508714,0,0,1,4,1
33,391633866.01074344,18.346453595702624,0,0.5577422659504374,1,0,0.5577422659504374,0,0,1,1,1
24,141730708.6932152,17.03842521592911,0,0.0,1,0,0.5865354346607591,1,1,0,0,1
49,119303133.66803622,17.01745352197925,0,0.5644585425226413,1,0,0.5644585425226413,1,0,0,1,1
557,3945806182.336812,43.787726259512894,12,0.0,1,0,0.37877262595128935,0,0,1,2,1
207,48367914.69579904,12.0,0,0.0,1,1,0.0,0,1,0,0,1
113,721730676.4483839,22.007052057099756,9,0.1003526028549877,0,0,1.0,0,1,0,3,1
15,30784889.555412855,15.569779110825708,0,0.0,1,0,0.39244477770642716,0,0,0,2,1
82,225112936.8907069,13.221765777323272,0,0.0,1,0,0.0,0,0,1,2,1
433,2000000000.0,20.0,0,0.4982476978489402,0,0,0.0,1,0,0,1,1
126,1266069696.256183,23.991045443842744,0,0.330348481280914,1,0,0.0,0,0,0,2,1
100,606630817.6240126,29.00537735639812,0,0.9336918237598746,1,0,0.06630817624012542,1,0,1,1,1
