l1,d2,b7,b2b,h1,c22b,c36,e6,b3a,l10,c39,k30,exporter
810,241051582.65317112,18.964947244894297,39.29894489788591,0,1,0,0,0.6070105510211409,1,0.3929894489788591,0.0,1
8,54395967.861141704,36.58328441413029,0.0,0,1,0,0,1.0,1,0.8291642207065144,1.8291642207065144,1
964,2762978788745.0845,35.17102237001103,0.0,0,1,0,1,0.43091853083425236,1,1.0,0.8618370616685047,1
430,6904732255.614998,29.555417192869992,0.0,0,1,0,0,1.0,0,0.06351182959000135,0.0,1
440,6944163909.066665,29.631781323640087,0.0,0,0,0,0,1.0,0,0.0,0.07364373527198276,1
36,287953309.307943,19.810894494813297,0.0,0,1,0,0,1.0,1,0.0,0.4015563564018996,1
66,297949205.27595043,17.068359824134987,1.3671964826997285,0,1,0,0,0.9863280351730027,1,0.013671964826997285,0.0,1
1875,5575351694913.875,40.71889597400814,0.0,0,1,0,1,1.0,0,0.9246409396475377,1.8492818792950754,1
210,8968400156.036476,16.54142801415544,0.0,0,1,0,0,0.30828560283108797,0,0.691714397168912,2.075143191506736,1
13,126717313.75147316,24.274770200235704,0.0,0,1,0,0,1.0,0,0.5343462750294631,1.0,1
182,5112579586.4856415,22.500892505300282,12.504462526501406,0,0,0,0,0.7499107494699718,0,0.2500892505300282,2.0,1
4,145658287.61288214,26.263315045152858,0.0,0,1,0,0,0.9131657522576428,0,0.9131657522576428,0.9131657522576428,1
113,5434688136.705073,25.85149532325472,0.0,0,0,0,0,0.41485046767452805,0,0.0,2.0,1
150,5863060422.035924,17.917154091497064,0.0,0,1,1,0,0.27387915592815193,1,1.0,0.7261208440718481,1
383,57967736573.00745,25.242918797957543,92.42918797957545,0,1,0,1,0.24291879795754412,1,1.0,0.24291879795754412,1
1253,131107472.53621069,21.244298901448428,62.21494507242136,0,1,0,0,0.37785054927578643,1,0.6221494507242136,0.37785054927578643,1
297,298646221597.9154,25.0,24.108483232963184,0,1,0,1,1.0,0,0.24108483232963185,0.9643393293185274,1
38,958990934.298695,16.025226642532623,95.89909342986951,0,0,0,0,1.0,0,0.0,0.2050453285065249,1
8,112572121.97558993,13.028848790235969,0.0,0,1,0,0,0.25144243951179845,0,0.25144243951179845,0.25144243951179845,1
114,12010965530.706728,36.032777886248645,0.0,0,1,0,1,0.7252682029740912,1,1.0,1.5494635940518175,1
53,22513268211.903324,31.315642384128903,63.42178807935548,0,1,0,0,1.0,0,0.20722764900805646,0.20722764900805646,1
57,824355866.5041616,10.608896662604039,12.177933252080777,0,0,0,1,0.12177933252080775,1,0.8782206674791923,0.8782206674791923,1
187,5487597326.218491,20.729002603483313,0.0,0,0,0,0,1.0,0,0.2430008678277713,1.5139982643444574,1
1906,147655176.610439,21.343449450922922,95.31035322087801,0,1,0,1,0.0,0,0.9531035322087801,0.0,1
51,800000000.0,21.462655035949386,21.493798562024587,1,0,0,0,1.0,0,0.0,0.26867248202530736,1
36,3022184742.0303016,42.37882722315155,0.0,0,1,0,0,1.0,1,1.0,1.0443694840606033,1
19,699633037.3291786,13.46880817298018,0.0,1,0,0,0,1.0,1,0.0,0.5018348133541071,1
302,314521666140.3645,22.61894651605493,47.62106967890142,0,1,0,0,0.5237893032109858,0,0.0,0.4762106967890142,1
13,516862850.99374986,17.470572350937516,0.0,1,1,0,0,1.0,0,0.0,1.0,1
20,661555447.9542099,10.23221307610784,0.0,1,0,0,0,1.0,1,0.0,0.6922227602289506,1
1634,140819286.7606531,19.429400292982873,81.63857352130623,0,1,0,1,0.0,0,0.8163857352130623,0.0,1
15,154803935.18402654,24.743790123518586,0.0,0,0,0,0,1.0,1,0.0,0.967973765439823,1
60,5453044934.019388,28.762284872880947,0.0,1,1,1,1,0.0,1,0.08840822336564658,1.9115917766343533,1
11,181227324.07955506,25.709996234165963,0.0,0,1,0,0,1.0,0,0.7918178394696329,0.7918178394696329,1
297,50294977948.56882,27.359823588550544,36.90396925761275,0,1,0,1,0.5899558971376361,0,1.0,1.7698676914129083,1
125,1096009193.403695,19.320413703166274,80.798161319261,0,0,0,1,0.5199540329815249,1,0.0,1.4401379010554254,1
67,2420535778.6650753,17.897321106674625,6.3080366799761265,0,1,0,0,1.0,0,0.0,0.0,1
271,281825164021.9032,21.076658680278452,78.46682639443095,0,1,0,0,0.21533173605569045,0,0.0,0.7846682639443096,1
55,17327663716.30909,38.229781711587876,28.851091442060614,0,1,0,0,1.0,0,0.6393613569742423,0.6393613569742423,1
169,877982132.9922552,20.77982132992255,76.10089335038724,0,1,0,0,0.8050446675193619,0,0.0,1.3899106649612762,1
341,11065338354.557112,32.578776466915656,50.32669177278556,0,0,0,0,0.09684894132337374,1,1.0,3.7094531760298786,1
133,46285940637.51179,18.506516894346035,61.7263712097292,0,1,0,0,1.0,0,1.0,1.765472575805416,1
399,154200514105.13876,15.19537274907622,0.0,0,1,0,0,0.019537274907622137,0,0.9804627250923779,0.9804627250923779,1
78,32318175585.50438,21.72940559267016,87.8382430091623,1,1,0,0,1.0,0,0.3919121504581148,0.3919121504581148,1
114,5463664432.162229,25.54348974864402,0.0,0,1,1,0,0.6366443216222826,1,0.6366443216222826,0.7267113567554349,1
168,4823133313.882982,24.451843914577744,22.259219572888718,0,0,0,0,0.5548156085422257,0,0.44518439145777433,2.0,1
239,243599716131.38336,20.45501045525665,100.0,0,1,0,0,0.09100209105133028,0,0.09100209105133028,1.2730062731539908,1
219,453616800046.64325,30.0,0.0,0,0,0,0,0.27360296734977174,0,1.0,0.27360296734977174,1
141,1109489261.3798223,19.927016762092002,78.10214772403555,0,0,0,1,0.45255369310088844,1,0.0,1.6423389206973347,1
18,554908955.2583896,11.763656711241566,0.0,1,1,0,0,1.0,0,0.0,1.0,1
117,33857806897.963135,30.895287215967272,0.0,0,1,0,1,0.08952872159672698,0,0.08952872159672698,1.9104712784032731,1
200,296102284863.7719,27.020405484580493,29.795945154195046,0,1,0,0,0.0,1,0.7020405484580495,0.29795945154195047,1
301,46687168399.65302,18.193170411804854,95.2360227601501,1,1,0,0,0.5236022760150112,1,1.0,0.5236022760150112,1
730,2031707834039.1685,33.62829754207844,0.0,0,1,0,1,0.30235812850653665,1,1.0,0.6047162570130733,1
132,52084210926.72568,13.831754018935104,100.0,1,1,0,0,1.0,1,0.7964717756738773,1.2035282243261227,1
167,437988180927.2667,26.621959576161483,0.0,0,0,0,1,1.0,0,0.5406531920538276,0.5406531920538276,1
45,83147398886.95883,25.210457075093547,100.0,0,1,0,1,1.0,1,0.8420914150187097,1.1579085849812905,1
1538,125736362.83811674,26.159480656322845,76.89177413153975,1,1,0,1,0.23108225868460253,1,1.0,0.46216451736920505,1
237,1173505608.8592536,23.072696310073876,56.02584132888805,0,1,0,1,0.0,1,0.06623597785186586,2.867528044296268,1
145,5972483240.15722,16.642057729664863,0.0,1,1,1,1,0.0,1,0.954138733595367,1.045861266404633,1
381,231526777849.25037,18.791943155779087,0.0,0,1,0,0,0.3791943155779087,0,0.6208056844220913,0.6208056844220913,1
295,9608448044.93525,21.948268164508285,15.63360337014364,0,0,0,0,0.0,1,1.0,3.3474134082254143,1
229,1116347683.5685942,23.163476835685945,64.18261582157028,0,1,0,0,0.20913079107851418,0,0.0,2.5817384178429714,1
149,1115929986.8943477,20.216849410245644,76.81400262113047,0,0,0,1,0.4203500655282616,1,0.0,1.738949803415215,1
346,44739926558.96921,26.707816052282723,59.259311058910946,0,1,0,1,0.0,0,0.658436789543455,0.6831264209130901,1
74,907452683.342814,17.31368291642965,90.7452683342814,0,0,0,0,1.0,0,0.0,0.4627365832859299,1
121,389111282684.9591,24.319046728131426,46.0119158983572,0,0,0,0,0.539880841016428,1,0.539880841016428,1.0,1
361,31157711018.318485,34.152338940508464,0.0,0,1,0,1,0.4152338940508463,0,0.4152338940508463,1.5847661059491536,1
12,129984975.55448593,24.79759608871775,0.0,0,1,0,0,1.0,0,0.5996995110897186,1.0,1
247,405814877550.9142,25.906997278909206,0.0,0,0,0,1,1.0,0,0.3023324263030682,0.3023324263030682,1
78,2180067272.3492985,27.298990914760523,2.701009085239478,0,1,0,0,1.0,0,0.0,0.0,1
145,157170713098.95596,26.517492668864605,69.6501466227079,0,1,0,1,0.696501466227079,0,1.0,2.786005864908316,1
97,717667757.1284944,13.825081784637078,47.06710285139775,1,1,0,0,1.0,0,0.0,1.0,1
18,168852359.2718374,23.994540838835338,0.0,0,0,0,0,1.0,1,0.0,0.8743176048544171,1
204,115376137113.12503,20.66759660350632,51.52360548642109,0,1,0,0,0.5152360548642109,1,1.0,1.0,1
23,601344482.5364947,5.591572316057704,0.0,0,1,0,0,1.0,1,0.0,0.9731103492701043,1
290,9840774158.216385,27.038707910819205,27.08709279934321,0,0,0,0,0.3980646044590398,0,0.6019353955409602,2.407741582163841,1
122,12328452802.281038,41.98535840684311,10.073207965784427,0,0,0,0,0.7761509340936794,1,1.0,1.6715471977189618,1
51,3178209363.155551,40.68327827897784,8.910468157777544,0,0,0,0,0.8217906368444492,1,1.0,1.1782093631555508,1
49,5607049576.693432,23.098347443552264,0.0,0,1,0,0,0.0,1,0.0,2.3450826278223866,1
215,9956190743.172295,16.738096072413416,31.285729303441517,0,1,0,1,0.0,0,1.0,2.304761571034633,1
1946,5835569796721.696,41.61834382217802,0.0,1,0,1,0,1.0,0,1.0,1.9681953185148349,1
55,2548715309.207409,32.6204521117704,0.0,0,1,0,0,1.0,0,0.5487153092074086,0.5487153092074086,1
87,39448824449.36518,20.380376932814585,53.4423503732523,0,1,1,0,0.534423503732523,0,0.534423503732523,1.4655764962674769,1
242,9471198296.854397,15.0,0.0,0,1,0,1,0.3559914842719861,0,0.6440085157280139,1.9320255471840415,1
58,821156547.4208149,10.528913685520372,10.57827371040743,0,0,0,1,0.10578273710407426,1,0.8942172628959257,0.8942172628959257,1
21,587125160.1700356,6.931225974494659,0.0,1,1,0,0,1.0,0,0.0,1.0,1
368,42514892773.02734,32.63109464641171,0.0,0,1,0,1,1.0,0,1.0,2.339800973379689,1
432,117841723531.9971,18.21582764680029,28.94244882120261,1,1,0,0,0.0,1,1.0,0.678417235319971,1
137,800000000.0,20.18458117245749,72.61675310170031,1,0,0,0,1.0,0,0.0,0.9077094137712539,1
72,10481145394.056293,27.782819089155602,43.30308546506639,0,0,0,0,0.0,0,0.4811453940562932,0.4811453940562932,1
117,5656107641.451959,18.94120132224908,0.0,0,1,0,0,0.687784717096083,1,0.687784717096083,0.936645848711751,1
177,8716319818.966166,17.441714932263693,0.0,0,1,0,0,0.48834298645273877,0,0.5116570135472612,1.5349710406417838,1
21,91366227.45060934,23.139553654323876,0.0,0,1,0,0,1.0,1,0.15697768271619372,1.1569776827161937,1
94,3622714034.7579274,34.90471754814694,31.13570173789637,0,0,0,0,0.3772859652420726,1,1.0,1.6227140347579274,1
28,10000000000.0,35.0,0.11677609726409521,0,0,0,0,0.0,1,0.0025950243836465603,0.010380097534586241,1
189,304889023207.4507,28.683011070355867,13.169889296441312,0,1,0,0,0.0,1,0.8683011070355868,0.13169889296441317,1
30,1016903401.5361364,15.760653069126137,96.61931969277272,0,0,0,1,0.9154829923193181,1,0.0,0.2535510230420458,1
238,520519886843.27325,30.0,0.0,0,0,0,0,0.40272191774456945,0,1.0,0.40272191774456945,1
148,5498625699.586681,23.096201028932292,0.0,0,1,1,0,0.9862569958668151,1,0.9862569958668151,0.02748600826636971,1
105,83980499421.17213,23.31704677006334,100.0,0,1,0,1,1.0,1,0.4634093540126675,1.5365906459873324,1
12,205442505.546446,37.01254286839663,0.0,0,0,0,0,1.0,1,0.0,2.8480835182148665,1
66,1047223306.6234809,17.12504879805664,90.55533867530383,0,0,0,1,0.7638834668825957,1,0.0,0.708349599352213,1
30,686006688.6593622,25.79977704468793,0.0,0,0,0,0,1.0,1,0.0,0.0,1
94,83831215341.25822,23.65632876986767,100.0,0,1,0,1,1.0,1,0.531265753973534,1.4687342460264659,1
88,800000000.0,12.794839386085352,22.358715088682814,1,1,0,0,0.27948393860853515,0,0.7205160613914648,1.0,1
328,373416083939.0176,25.187024087533725,0.0,0,0,0,1,1.0,0,0.06234136251124145,0.06234136251124145,1
61,480055222592.6594,27.55678272428132,0.0,0,0,0,1,1.0,0,0.8522609080937733,0.8522609080937733,1
36,3000000000.0,39.27272599955061,1.9967539288121738,0,1,0,0,1.0,0,0.8668830714125217,0.8668830714125217,1
22,196925174.18950033,22.497324043226648,0.0,0,0,0,0,1.0,1,0.0,0.6871655054033311,1
175,5563944347.702756,18.44440672633629,0.0,0,0,0,0,0.8444406726336288,0,0.0,2.155559327366371,1
146,6250383767.991413,15.007675359828252,0.0,0,1,0,0,0.2503837679914126,0,0.0,2.248848696025762,1
1944,5826669800203.045,41.63433416719687,0.0,0,1,0,1,0.9695278472664058,1,1.0,1.9390556945328117,1
84,14062280151.402214,39.48530935654059,13.278501892527672,0,1,0,0,1.0,1,1.0,1.0,1
70,7291706658.413749,16.458533292068743,0.0,0,1,0,0,0.6458533292068745,0,0.0,1.0624400123793762,1
156,1041134466.9983671,23.205672334991835,36.17017004975505,0,0,0,0,0.3971638325040825,1,0.0,1.8085085024877525,1
463,50052434583.26624,25.419476666129924,80.56177501207672,0,1,0,1,0.1048691665324809,0,1.0,0.3146074995974427,1
25,373740520.6093819,22.899241648750554,0.0,0,0,0,0,1.0,0,0.0,0.7374052060938191,1
418,45442903038.10105,25.546851635427874,88.17716121524042,1,1,0,0,0.18228387847595806,0,0.8177161215240419,0.0,1
94,5661620944.788698,23.89551128826371,0.0,1,1,1,1,0.0,1,0.4360349079811636,1.5639650920188364,1
157,5497390192.408624,22.522129957633794,0.0,0,0,0,0,1.0,0,0.8407099858779311,0.3185800282441378,1
33,645539783.5643972,25.037504768334763,0.0,0,1,0,0,1.0,1,0.0,0.08920432871205619,1
104,5721201338.409314,22.50530210378267,0.0,1,1,1,1,0.0,1,0.5353355640155235,1.4646644359844765,1
5,163992984.69298807,30.332164115498014,0.0,0,1,0,0,1.0,0,0.7667835884501988,1.4664328230996024,1
149,5454941827.316509,23.429268642782603,0.0,0,0,0,0,0.6570731357217398,0,0.0,2.0,1
405,30670789185.540688,34.73969941430556,0.0,0,1,0,1,0.47396994143055615,0,0.47396994143055615,1.526030058569444,1
20,553265645.4918957,22.485730122955133,0.0,0,1,0,0,1.0,0,0.0,0.6448956967206952,1
148,5454251970.61382,23.51177159708424,0.0,0,0,0,0,0.648822840291576,0,0.0,2.0,1
140,8767331362.8068,17.60208949122875,0.0,0,1,0,0,1.0,0,0.0,0.0,1
281,6584199484.7141695,21.683989694283383,0.0,0,1,0,0,0.5841994847141693,0,0.0,1.247401545857492,1
46,2736822475.3949127,36.94691693408299,0.0,0,1,0,0,1.0,0,0.7368224753949129,0.7368224753949129,1
169,22769030936.19825,17.960639212892126,91.15484531900874,1,1,0,0,1.0,0,0.5577422659504374,0.5577422659504374,1
50,30630740172.743286,29.173070869321517,33.077165227139275,0,1,0,0,0.4134645653392409,0,0.0,1.1730708693215182,1
1135,150000000.0,23.306624372432076,56.44585425226413,0,0,0,0,0.43554145747735873,1,0.5644585425226413,0.43554145747735873,1
16,168335011.14535818,31.18209273287679,0.0,0,1,0,0,1.0,1,0.0,2.2424547480974213,1
1434,4255399868882.1836,37.950637993536986,0.0,1,0,1,0,1.0,0,1.0,1.662553166128082,1
95,36145430083.96681,29.49823698572506,9.031734256948894,0,1,0,1,0.0,0,0.1003526028549877,1.7992947942900246,1
44,800000000.0,14.709337332477126,0.0,1,0,0,0,0.39244477770642716,1,0.6075552222935728,0.6075552222935728,1
56,763347026.6803018,14.154003642899127,0.0,0,1,0,1,0.24435315546465453,1,0.7556468445353455,0.7556468445353455,1
12,899649539.569788,18.512266115057418,49.824769784894016,0,0,0,0,1.0,1,0.0,0.0,1
1343,169820908.87685484,27.285575700494626,66.9651518719086,1,1,0,1,0.330348481280914,1,0.669651518719086,0.991045443842742,1
61,786738364.7519749,9.668459118799372,0.0,1,1,0,0,0.06630817624012542,1,0.9336918237598746,1.0,1
260,20939725094.927402,10.25616834655854,99.24656368659252,0,1,0,0,1.0,1,1.0,1.0,1
60,683799919.6568792,25.422670416012302,18.02662381700226,0,1,0,0,1.0,0,0.0,0.22533279771252823,1
6,171921409.18044347,31.653568196740576,0.0,0,1,0,0,1.0,0,0.6346431803259424,1.7307136393481153,1
1112,3225264293720.986,36.14628239029514,0.0,0,1,0,1,0.5121901991912621,1,1.0,1.0243803983825241,1
60,6000000000.0,10.895094892983122,0.0,0,1,0,0,0.0,1,0.14918248216385377,2.7016350356722922,1
76,2087887624.540144,22.02141536442331,0.0,0,1,0,0,1.0,0,0.08788762454014387,0.08788762454014387,1
670,1458951363213.6572,28.30029692540056,0.0,0,1,0,1,1.0,0,0.19413511325885657,0.38827022651771315,1
266,20387811617.073273,11.391337233924384,96.93905808536636,0,0,0,0,0.9443465106430247,1,1.0,1.166960468070926,1
187,9820760350.582546,15.788429823509091,14.191736823163652,0,1,0,1,0.8423140352981816,0,0.1576859647018184,0.1576859647018184,1
150,49183295314.19992,28.948364522125487,4.130838229961027,0,1,0,0,1.0,0,0.9483645221254872,2.8450935663764616,1
150,5990579874.470098,16.072969925713444,0.0,0,0,0,0,0.018242481428361046,0,0.981757518571639,1.018242481428361,1
20,100000000.0,16.36353754839706,0.0,0,1,0,0,0.6969614623664215,0,0.0,0.6969614623664215,1
249,1202195572.1852846,23.989022139073576,59.83533208610366,0,1,0,0,0.002744465231605653,0,0.0,2.991766604305183,1
182,9641355894.810392,17.067794740519584,0.0,0,0,0,0,0.8966102629740208,0,0.0,0.0,1
54,18088018986.33208,37.21597468489056,33.9201265755472,0,1,0,0,1.0,0,0.57599841780566,0.57599841780566,1
174,104130219.34572342,9.156461416802557,8.260438691446836,0,1,0,1,0.0,0,0.08260438691446836,0.0,1
119,10994699993.602394,20.079500095964082,89.52299942421551,0,0,0,0,0.0,0,0.9946999936023946,0.9946999936023946,1
37,3024932837.0548573,42.67587311828685,1.2466418527428758,0,0,0,0,0.9750671629451425,1,1.0,1.0249328370548576,1
17,550925122.0741216,12.361231688881766,0.0,1,1,0,0,1.0,0,0.0,1.0,1
101,14879454647.295141,22.216831227025793,87.22896096621776,1,1,0,0,0.2771039033782243,0,0.7228960966217757,0.7228960966217757,1
130,51076257898.991394,13.612246741619828,100.0,1,1,0,0,1.0,1,0.8208614731533526,1.1791385268466474,1
1441,150000000.0,22.84462818749034,71.84572708365536,0,0,0,0,0.28154272916344636,1,0.7184572708365536,0.28154272916344636,1
152,16719706143.640717,28.191248889526957,46.49632679550895,0,1,0,0,1.0,1,1.0,1.0,1
179,8732732722.223022,17.383097420632062,0.0,0,1,0,0,0.476619484126412,0,0.523380515873588,1.570141547620764,1
138,89000038805.01152,24.354330234810497,100.0,0,1,0,1,1.0,0,0.8385825587026248,3.6771651174052495,1
35,320507756.0149459,18.640620481195672,0.0,0,0,0,0,1.0,0,0.0,0.2050775601494591,1
5,154800890.02436486,27.647934731546577,0.0,0,1,0,0,1.0,0,0.9679940665042343,0.9679940665042343,1
116,15312380169.306015,34.17238428044944,28.90475211632517,0,1,0,0,1.0,1,1.0,1.0,1
1601,150000000.0,23.19704156402992,80.04930726616803,0,1,0,0,0.19950692733831976,0,1.0,0.19950692733831976,1
409,50131876408.15076,26.055011265206048,66.26224653286394,0,1,0,1,0.2637528163015118,0,1.0,0.7912584489045353,1
132,11198543921.184204,28.634639327747617,0.0,0,1,0,1,1.0,0,0.47015997681888333,0.47015997681888333,1
13,858553980.8711112,19.95061066951111,29.276990435555547,0,0,0,0,1.0,1,0.0,0.0,1
18,230899844.8701445,33.12336953029961,0.0,0,1,0,0,1.0,1,0.0,2.3033385043285164,1
177,81988488804.1562,21.698321436717404,91.27098204103245,0,1,0,1,1.0,0,0.08729017958967544,2.0872901795896754,1
148,9696337626.184391,24.87792087281306,0.0,0,0,0,0,0.0,1,0.506103956359347,1.518311869078041,1
474,52703789608.44173,25.0,90.67985657743066,0,1,0,1,0.06798565774306586,0,1.0,0.27194263097226345,1
47,12038073423.521458,41.114220270564374,0.0,0,0,0,0,0.6793578078404857,1,0.6793578078404857,0.6793578078404857,1
19,681223380.4884202,11.90398734151572,0.0,1,0,0,0,1.0,1,0.0,0.5938830975578988,1
100,800000000.0,20.738460963019794,50.461561479208314,1,0,0,0,1.0,0,0.0,0.6307695184901039,1
62,2454267972.2190995,35.905483638848295,0.0,0,1,0,0,1.0,0,0.45426797221909965,0.45426797221909965,1
118,5437744001.690483,25.486031179381534,0.0,0,0,0,0,0.4513968820618468,0,0.0,2.0,1
125,4000000000.0,23.23382969833466,27.446098994448864,0,0,0,0,0.4510780201110227,1,1.0,2.451078020111023,1
560,45221005347.39671,28.025956934953538,71.84425839027878,1,1,0,1,0.20173046233023584,1,1.0,0.20173046233023584,1
55,16785141425.442001,38.95314476607733,25.234276169613338,0,1,0,0,1.0,0,0.6845715478798333,0.6845715478798333,1
135,89350869109.37253,24.64852755502937,100.0,0,1,0,1,1.0,0,0.9121318887573432,3.8242637775146866,1
33,77368203089.53407,24.056453171811714,100.0,0,1,0,0,1.0,1,1.0,1.0,1
24,99850900.53221187,20.054217988286595,0.0,0,1,0,0,1.0,1,0.0027108994143296705,1.0027108994143297,1
79,2116696064.1416814,31.51704883384186,0.0,0,1,0,0,1.0,0,0.11669606414168132,0.11669606414168132,1
109,9810733519.579243,25.536675978962155,0.0,0,0,0,0,0.4731662010518922,0,0.0,0.0,1
11,119694905.94720808,14.696268022050743,0.0,0,0,0,0,0.3938981189441614,0,0.0,0.3938981189441614,1
289,10617131650.100613,36.85139495030184,35.74302524849081,0,0,0,0,0.20571055003353755,1,1.0,3.3828683498993875,1
138,5553349625.056718,21.612909748525333,0.0,0,1,0,0,0.8933007498865639,1,0.8933007498865639,0.3200977503403082,1
7,142536373.00082272,26.805819680131638,0.0,0,1,0,0,1.0,0,0.8507274600164547,1.0,1
125,5847584715.329231,19.556356642317944,0.0,1,1,1,1,0.0,1,0.7459745255487181,1.2540254744512818,1
20,857018597.472429,19.902219515231003,59.14817070640831,0,0,0,1,1.0,1,0.0,0.0,1
396,164418315573.50977,15.670619329000454,0.0,0,1,0,0,0.06706193290004536,0,0.9329380670999546,0.9329380670999546,1
88,7990929476.457391,20.090705235426093,0.0,0,1,0,0,1.0,0,0.0,0.0,1
164,9682000724.021296,19.100036201064746,0.0,0,0,0,0,0.7949981899467627,0,0.0,0.0,1
169,4920986403.690346,18.103857075180997,0.0,0,0,0,0,1.0,0,0.3792285849638004,2.3792285849638004,1
185,97797800295.39026,20.926449423589712,100.0,0,1,0,0,0.9264494235897112,1,0.0,1.9264494235897112,1
163,5495438637.887509,22.16478965225383,0.0,0,0,0,0,1.0,0,0.7215965507512772,0.5568068984974457,1
11,983166874.6125693,15.577135727569052,95.19053560359123,0,0,0,1,1.0,1,0.0,0.0,1
124,767227172.2627122,21.529398627740097,62.52115854011319,0,1,0,0,1.0,0,0.0,0.7815144817514149,1
114,6172059112.822508,13.441182256450162,0.0,0,1,0,0,0.17205911282250808,0,0.0,2.483822661532476,1
139,4370159336.387384,16.24749037617343,0.0,0,0,0,0,1.0,0,0.7505019247653135,2.7505019247653135,1
14,520046286.90804845,16.993056963792732,0.0,1,1,0,0,1.0,0,0.0,1.0,1
14,834973464.6614406,20.77592873684958,17.486732330720272,0,0,0,0,1.0,1,0.0,0.0,1
43,2813595013.211856,38.71268530387269,0.0,0,1,0,0,1.0,0,0.8135950132118559,0.8135950132118559,1
307,44798616662.68765,31.592609206714997,0.0,0,1,0,1,1.0,0,1.0,2.5286165078700007,1
111,6000000000.0,13.802551382321063,0.0,0,1,0,0,0.0,1,0.6337585637201772,1.7324828725596455,1
65,5407703865.635246,29.078661304625157,0.0,0,0,0,0,0.09213386953748404,0,0.0,2.0,1
50,2683803417.7035055,38.88944443014557,0.0,0,1,0,0,1.0,0,0.6838034177035054,0.6838034177035054,1
171,4872821197.116359,24.116933242049434,20.584666210247164,0,0,0,0,0.5883066757950567,0,0.4116933242049433,2.0,1
240,45678772484.7598,16.12123317557728,96.82982063417133,1,1,0,0,0.6829820634171324,1,1.0,0.6829820634171324,1
24,582207709.8051441,23.836359790906727,0.0,0,1,0,0,1.0,0,0.0,0.45194860129903924,1
181,327978428379.86646,22.289740361157392,71.3782454855326,0,0,0,0,0.286217545144674,1,0.286217545144674,1.0,1
58,89542347676.36597,24.896341898213905,89.96674452921731,0,1,0,0,0.8996674452921731,1,1.0,1.0,1
53,743615231.6272757,16.39027374890876,0.0,0,1,0,1,0.3758984558181624,1,0.6241015441818376,0.6241015441818376,1
93,6000000000.0,12.761313628512202,0.0,0,1,0,0,0.0,1,0.46021893808536696,2.079562123829266,1
40,887748935.0776678,12.193723376941694,43.874467538833905,0,0,0,1,0.43874467538833906,1,0.5612553246116609,0.5612553246116609,1
7,121125686.45469372,16.450274581877487,0.0,0,1,0,0,0.4225137290938743,0,0.4225137290938743,0.4225137290938743,1
17,332481134.1545048,29.619711873639147,0.0,0,0,0,1,1.0,0,0.0,1.7107249036367917,1
21,478296422.04030037,17.170357795969963,0.0,0,0,0,0,1.0,0,0.0,1.0,1
17,553185747.9688174,12.02213780467739,0.0,1,1,0,0,1.0,0,0.0,1.0,1
14,153997146.74344903,25.86604846108062,0.0,0,0,0,0,1.0,1,0.0,1.133238224781634,1
